,Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
2377,12600,-121.48,38.54,41.0,3364.0,685.0,1841.0,626.0,2.1975,89716.0,INLAND
2378,17142,-122.18,37.45,43.0,2061.0,437.0,817.0,385.0,4.4688,305556.13,NEAR BAY
2379,15024,-117.01,32.76,34.0,3415.0,608.0,1464.0,593.0,4.0549,163873.0,<1H OCEAN
2380,8405,-118.36,33.93,40.0,1625.0,500.0,2036.0,476.0,2.6298,205945.01,<1H OCEAN
2381,19145,-122.71,38.34,22.0,1249.0,335.0,699.0,308.0,2.6033,168209.0,<1H OCEAN
2382,3897,-118.51,34.2,35.0,1614.0,308.0,850.0,330.0,4.1806,231579.04,<1H OCEAN
2383,3925,-118.56,34.18,36.0,1366.0,224.0,719.0,270.0,4.8264,228010.01,<1H OCEAN
2384,18360,-122.09,37.35,30.0,1502.0,186.0,501.0,180.0,10.0259,499543.99,NEAR BAY
2385,20047,-119.01,36.05,27.0,1127.0,294.0,839.0,276.0,1.3807,50062.0,INLAND
2386,13449,-117.4,34.08,21.0,3622.0,667.0,2503.0,720.0,3.8531,120202.0,INLAND
2387,3614,-118.41,34.24,38.0,490.0,101.0,402.0,100.0,3.125,222588.0,<1H OCEAN
2388,10930,-117.9,33.74,18.0,1884.0,442.0,1915.0,442.0,2.3783,182380.0,<1H OCEAN
2389,6184,-117.92,34.09,35.0,1810.0,318.0,1164.0,332.0,5.0123,218598.0,<1H OCEAN
2390,17016,-122.28,37.52,29.0,1526.0,355.0,724.0,315.0,4.0313,305490.01,NEAR OCEAN
2391,15473,-117.22,33.14,5.0,4576.0,848.0,2314.0,705.0,5.0123,301030.11,NEAR OCEAN
2392,15878,-122.41,37.75,52.0,1678.0,386.0,1220.0,357.0,2.5809,332146.12,NEAR BAY
2393,15988,-122.47,37.76,52.0,4001.0,809.0,1886.0,756.0,3.3239,408383.11,NEAR BAY
2394,5230,-118.24,33.93,37.0,1027.0,258.0,824.0,248.0,1.5132,96365.0,<1H OCEAN
2395,4779,-118.32,34.04,47.0,1989.0,532.0,1430.0,519.0,1.8333,207249.0,<1H OCEAN
2396,9220,-120.27,37.12,17.0,3328.0,628.0,1580.0,619.0,2.9861,104204.0,INLAND
2397,9989,-121.07,39.15,15.0,6828.0,1319.0,3002.0,1318.0,2.4726,117707.0,INLAND
2398,51,-122.27,37.82,43.0,1868.0,456.0,1061.0,407.0,1.5045,165866.0,NEAR BAY
2399,9619,-120.43,37.35,15.0,1613.0,203.0,673.0,213.0,5.9378,164803.0,INLAND
2400,16127,-122.47,37.79,52.0,2383.0,477.0,990.0,464.0,3.9688,423586.16,NEAR BAY
2401,1813,-122.31,37.91,39.0,2955.0,696.0,1417.0,682.0,2.7628,118687.0,NEAR BAY
2402,8296,-118.14,33.76,52.0,2677.0,642.0,1144.0,624.0,4.3889,272538.01,NEAR OCEAN
2403,17820,-121.9,37.37,20.0,78.0,72.0,120.0,69.0,1.0938,267479.12,<1H OCEAN
2404,11670,-118.01,33.84,28.0,4097.0,838.0,2112.0,803.0,4.5,211318.0,<1H OCEAN
2405,10526,-117.7,33.57,4.0,3283.0,911.0,1512.0,782.0,3.3125,234888.06,<1H OCEAN
2406,1870,-119.94,38.95,25.0,1789.0,536.0,1134.0,396.0,2.32,110397.0,INLAND
2407,18419,-121.82,37.26,10.0,3030.0,574.0,1623.0,589.0,5.1356,253601.0,<1H OCEAN
2408,11782,-121.24,38.78,18.0,549.0,143.0,249.0,136.0,0.8691,98824.0,INLAND
2409,15761,-122.42,37.77,52.0,1925.0,568.0,867.0,515.0,2.879,370485.09,NEAR BAY
2410,1838,-122.3,37.9,30.0,1772.0,471.0,880.0,437.0,2.2672,131404.0,NEAR BAY
2411,8279,-118.15,33.78,13.0,3056.0,861.0,1600.0,824.0,3.3003,219347.0,NEAR OCEAN
2412,10226,-117.88,33.87,35.0,1919.0,349.0,1302.0,345.0,5.6409,235165.0,<1H OCEAN
2413,5464,-118.51,33.98,40.0,1901.0,679.0,865.0,587.0,2.3417,354769.04,<1H OCEAN
2414,13142,-121.5,38.34,36.0,1212.0,255.0,569.0,256.0,2.0048,94407.0,INLAND
2415,11224,-117.94,33.81,25.0,1731.0,482.0,1127.0,455.0,3.256,193478.0,<1H OCEAN
2416,7458,-118.18,33.92,32.0,2035.0,519.0,2282.0,480.0,3.2734,154987.0,<1H OCEAN
2417,18724,-122.33,40.6,5.0,6383.0,1206.0,2965.0,1141.0,3.8103,124753.0,INLAND
2418,12574,-121.42,38.53,37.0,1958.0,367.0,1171.0,366.0,2.8298,95152.0,INLAND
2419,8076,-118.19,33.83,30.0,2246.0,552.0,1032.0,548.0,3.5871,271155.07,NEAR OCEAN
2420,19126,-122.69,38.27,32.0,2344.0,434.0,1066.0,384.0,4.0313,200582.0,<1H OCEAN
2421,4948,-118.3,34.02,42.0,2386.0,670.0,2327.0,661.0,1.6699,211477.0,<1H OCEAN
2422,10623,-117.77,33.67,12.0,4329.0,1068.0,1913.0,978.0,4.5094,215886.02,<1H OCEAN
2423,10161,-117.98,33.9,6.0,1537.0,347.0,506.0,280.0,4.8264,215247.01,<1H OCEAN
2424,75,-122.28,37.81,17.0,1237.0,462.0,762.0,439.0,0.9241,198047.09,NEAR BAY
2425,20472,-118.76,34.26,26.0,1750.0,284.0,962.0,278.0,4.5673,228552.08,<1H OCEAN
2426,10167,-117.94,33.89,30.0,2577.0,404.0,1076.0,374.0,6.7528,382791.1,<1H OCEAN
2427,11766,-121.27,38.75,21.0,4812.0,1117.0,1985.0,1045.0,2.5083,142693.0,INLAND
2428,19862,-119.31,36.34,14.0,2985.0,607.0,2250.0,607.0,2.1602,73548.0,INLAND
2429,14118,-117.11,32.73,27.0,3160.0,627.0,1628.0,612.0,3.8864,188905.0,NEAR OCEAN
2430,7190,-118.17,34.05,45.0,733.0,178.0,715.0,165.0,2.5962,149899.0,<1H OCEAN
2431,2496,-120.41,36.77,24.0,1335.0,312.0,1180.0,267.0,1.947,63774.0,INLAND
2432,6465,-118.04,34.1,38.0,2317.0,451.0,1155.0,426.0,4.1488,320808.0,INLAND
2433,6307,-117.87,33.99,21.0,2837.0,515.0,2031.0,555.0,4.9271,219785.0,<1H OCEAN
2434,8114,-118.19,33.8,41.0,2125.0,591.0,1604.0,555.0,2.9943,190376.0,NEAR OCEAN
2435,2493,-120.19,36.61,29.0,1479.0,338.0,1408.0,322.0,2.293,70397.0,INLAND
2436,15908,-122.42,37.74,52.0,1916.0,432.0,889.0,424.0,4.0391,487530.79,NEAR BAY
2437,10458,-117.65,33.48,6.0,1638.0,188.0,572.0,174.0,13.0502,483943.35,<1H OCEAN
2438,928,-122.03,37.55,22.0,9167.0,1373.0,4319.0,1404.0,6.992,396405.25,NEAR BAY
2439,6914,-117.98,33.94,36.0,4297.0,717.0,2038.0,700.0,5.2851,244189.0,<1H OCEAN
2440,15868,-122.41,37.76,52.0,3452.0,784.0,2987.0,753.0,2.8135,363621.05,NEAR BAY
2441,6454,-118.06,34.12,34.0,2941.0,558.0,1660.0,576.0,4.5667,298513.0,INLAND
2442,18615,-122.08,37.04,34.0,2800.0,577.0,1353.0,512.0,4.1161,254294.01,NEAR OCEAN
2443,5387,-118.41,34.02,16.0,5825.0,1866.0,3390.0,1752.0,3.0965,326115.16,<1H OCEAN
2444,12841,-121.46,38.66,3.0,3438.0,603.0,1602.0,554.0,3.9914,124714.0,INLAND
2445,10011,-121.1,39.15,10.0,680.0,143.0,354.0,140.0,4.0333,163516.0,INLAND
2446,8736,-118.32,33.83,19.0,3792.0,790.0,2105.0,834.0,5.2363,315344.0,<1H OCEAN
2447,10630,-117.78,33.71,4.0,974.0,232.0,428.0,203.0,4.6141,203774.04,<1H OCEAN
2448,2134,-119.71,36.8,25.0,875.0,156.0,646.0,166.0,3.0,95924.0,INLAND
2449,17585,-121.92,37.31,13.0,6035.0,1551.0,2946.0,1481.0,4.0524,254925.0,<1H OCEAN
2450,12951,-121.28,38.7,14.0,5827.0,1246.0,2578.0,1038.0,3.0212,119254.0,INLAND
2451,1075,-121.82,39.75,37.0,2236.0,372.0,974.0,379.0,3.2016,99213.0,INLAND
2452,8836,-118.37,34.08,28.0,4376.0,1202.0,1847.0,1128.0,2.6713,312056.0,<1H OCEAN
2453,9001,-118.34,33.99,47.0,1107.0,199.0,437.0,178.0,3.7344,252869.0,<1H OCEAN
2454,16290,-121.24,37.98,33.0,450.0,123.0,236.0,103.0,1.1964,80006.0,INLAND
2455,9934,-122.31,38.27,34.0,1748.0,284.0,783.0,303.0,4.3585,194799.0,NEAR BAY
2456,18188,-122.01,37.38,32.0,726.0,204.0,538.0,203.0,4.505,229990.0,<1H OCEAN
2457,5884,-118.34,34.16,44.0,1717.0,391.0,848.0,353.0,3.6111,228364.0,<1H OCEAN
2458,1218,-120.88,38.16,8.0,2029.0,387.0,1000.0,364.0,4.0109,149941.0,INLAND
2459,10627,-117.77,33.71,5.0,4050.0,584.0,1986.0,598.0,7.5847,319979.0,<1H OCEAN
2460,7702,-118.13,33.96,36.0,1933.0,341.0,958.0,335.0,4.4732,197106.0,<1H OCEAN
2461,15191,-117.05,33.02,18.0,917.0,121.0,388.0,131.0,6.3517,260682.03,<1H OCEAN
2462,8573,-118.41,33.9,39.0,2040.0,336.0,926.0,351.0,7.5552,465912.5,<1H OCEAN
2463,18210,-122.06,37.39,26.0,18.0,4.0,8.0,4.0,3.75,217244.05,NEAR BAY
2464,1702,-122.3,37.97,34.0,2854.0,528.0,1211.0,452.0,3.5353,145369.0,NEAR BAY
2465,1091,-121.81,39.71,18.0,1222.0,250.0,708.0,281.0,2.0288,86826.0,INLAND
2466,8821,-118.35,34.09,35.0,2705.0,785.0,1526.0,793.0,3.0349,363331.16,<1H OCEAN
2467,12255,-117.02,33.76,20.0,1317.0,203.0,453.0,158.0,2.8393,127940.0,INLAND
2468,9714,-121.68,36.67,26.0,5745.0,1017.0,2780.0,996.0,5.0,272214.01,<1H OCEAN
2469,3653,-118.43,34.22,34.0,2300.0,429.0,1447.0,455.0,4.2656,200999.0,<1H OCEAN
2470,13988,-117.15,34.83,30.0,5370.0,1062.0,2778.0,944.0,3.099,79676.0,INLAND
2471,17537,-121.89,37.35,47.0,2879.0,631.0,2229.0,606.0,3.2599,220145.0,<1H OCEAN
2472,5089,-118.29,33.98,30.0,1162.0,318.0,1207.0,289.0,1.223,139237.0,<1H OCEAN
2473,512,-122.23,37.82,52.0,3242.0,366.0,1001.0,352.0,12.2138,496780.96,NEAR BAY
2474,9649,-120.83,37.07,16.0,3736.0,761.0,1942.0,730.0,2.5598,104722.0,INLAND
2475,6478,-118.04,34.09,34.0,2001.0,388.0,1461.0,397.0,3.8304,283495.0,INLAND
2476,4443,-118.21,34.09,37.0,1822.0,498.0,1961.0,506.0,1.9881,181275.0,<1H OCEAN
2477,11065,-117.88,33.79,32.0,1484.0,295.0,928.0,295.0,5.1418,222241.0,<1H OCEAN
2478,11838,-120.98,39.93,25.0,2220.0,511.0,912.0,449.0,1.8914,73917.0,INLAND
2479,2745,-115.57,32.79,34.0,1152.0,208.0,621.0,208.0,3.6042,90289.0,INLAND
2480,12614,-121.51,38.49,21.0,4426.0,790.0,1856.0,761.0,4.1,178568.0,INLAND
2481,11724,-120.04,39.24,30.0,2369.0,469.0,510.0,213.0,2.65,122124.0,INLAND
2482,17005,-122.29,37.54,43.0,2268.0,438.0,1151.0,449.0,4.9091,316140.04,NEAR OCEAN
2483,7506,-118.28,33.92,37.0,742.0,151.0,729.0,144.0,3.055,139150.0,<1H OCEAN
2484,1076,-121.8,39.75,11.0,7212.0,1355.0,3264.0,1264.0,3.1125,119969.0,INLAND
2485,19831,-119.38,36.56,25.0,1180.0,222.0,611.0,212.0,2.0729,71507.0,INLAND
2486,19462,-120.99,37.68,30.0,1975.0,375.0,732.0,326.0,2.6932,125259.0,INLAND
2487,1007,-121.75,37.68,35.0,1755.0,299.0,702.0,263.0,5.2443,213093.0,INLAND
2488,2890,-118.98,35.39,29.0,607.0,177.0,476.0,143.0,1.1875,54236.0,INLAND
2489,14850,-117.07,32.67,28.0,2758.0,623.0,2179.0,631.0,2.3814,110188.0,NEAR OCEAN
2490,4968,-118.28,34.01,50.0,2601.0,794.0,3080.0,770.0,1.8656,180409.0,<1H OCEAN
2491,13690,-117.2,34.14,18.0,1920.0,333.0,890.0,323.0,5.159,141618.0,INLAND
2492,19959,-119.32,36.25,21.0,1231.0,,609.0,206.0,2.8365,78419.0,INLAND
2493,12536,-121.51,38.55,45.0,3032.0,631.0,1341.0,597.0,2.8417,116274.0,INLAND
2494,12450,-114.56,33.69,17.0,720.0,174.0,333.0,117.0,1.6509,61350.0,INLAND
2495,4728,-118.36,34.05,48.0,1825.0,404.0,728.0,363.0,3.3824,401290.21,<1H OCEAN
2496,18567,-121.75,36.93,24.0,4026.0,881.0,2264.0,863.0,3.1327,199598.0,<1H OCEAN
2497,8067,-118.18,33.83,44.0,1497.0,277.0,542.0,274.0,5.0052,277544.05,NEAR OCEAN
2498,7152,-118.16,34.03,41.0,1377.0,293.0,1142.0,272.0,3.1724,157659.0,<1H OCEAN
2499,20493,-118.65,34.27,23.0,1724.0,265.0,934.0,306.0,6.0783,250682.0,<1H OCEAN
2500,4229,-118.29,34.11,49.0,2850.0,379.0,1113.0,380.0,12.9591,500001.0,<1H OCEAN
2501,13657,-117.3,34.05,7.0,4672.0,1121.0,2534.0,1046.0,3.4228,116805.0,INLAND
2502,13026,-121.21,38.67,11.0,5500.0,956.0,2827.0,946.0,4.1071,171278.0,INLAND
2503,5585,-118.3,33.81,17.0,5544.0,1068.0,3008.0,1038.0,5.322,324357.0,<1H OCEAN
2504,5059,-118.35,34.01,35.0,3776.0,,1583.0,749.0,3.5486,359959.17,<1H OCEAN
2505,14281,-117.13,32.71,44.0,1697.0,413.0,1396.0,363.0,1.5474,141102.0,NEAR OCEAN
2506,4773,-118.34,34.03,48.0,1426.0,331.0,784.0,356.0,1.6581,224705.0,<1H OCEAN
2507,17658,-121.9,37.28,34.0,4613.0,749.0,2050.0,725.0,5.3922,276036.0,<1H OCEAN
2508,3877,-118.5,34.21,36.0,1254.0,229.0,629.0,245.0,4.9643,248527.0,<1H OCEAN
2509,4803,-118.36,34.03,38.0,2365.0,638.0,2259.0,607.0,2.0879,238440.0,<1H OCEAN
2510,5039,-118.34,33.99,34.0,397.0,132.0,250.0,121.0,1.675,183502.0,<1H OCEAN
2511,18938,-122.07,38.26,15.0,1173.0,146.0,450.0,154.0,6.0487,209399.0,INLAND
2512,18994,-121.95,38.43,19.0,3011.0,551.0,1665.0,535.0,5.1534,186391.0,INLAND
2513,9515,-123.2,39.16,14.0,1908.0,484.0,1195.0,467.0,1.7929,108890.0,<1H OCEAN
2514,11121,-117.92,33.85,38.0,2082.0,532.0,1592.0,510.0,2.3704,172636.0,<1H OCEAN
2515,12174,-117.23,33.78,23.0,3465.0,703.0,2672.0,607.0,1.9767,95036.0,INLAND
2516,19052,-121.76,38.25,32.0,1495.0,333.0,905.0,281.0,2.625,99836.0,INLAND
2517,18131,-122.02,37.34,26.0,1992.0,328.0,980.0,342.0,6.2475,341483.09,<1H OCEAN
2518,2249,-119.81,36.81,33.0,3972.0,594.0,1324.0,561.0,5.4513,194427.01,INLAND
2519,16060,-122.49,37.76,49.0,1724.0,295.0,795.0,297.0,4.3977,431315.26,NEAR BAY
2520,8016,-118.11,33.83,36.0,1726.0,287.0,820.0,288.0,5.5767,268641.02,<1H OCEAN
2521,3265,-122.95,39.13,17.0,380.0,69.0,225.0,72.0,3.25,130354.0,INLAND
2522,13111,-121.37,38.39,15.0,1883.0,254.0,893.0,256.0,6.2575,234804.0,INLAND
2523,4472,-118.18,34.08,31.0,1318.0,311.0,1164.0,289.0,2.9939,183607.0,<1H OCEAN
2524,4092,-118.42,34.16,17.0,277.0,70.0,119.0,59.0,4.0208,239402.03,<1H OCEAN
2525,4599,-118.27,34.05,47.0,661.0,359.0,1406.0,307.0,1.3169,198724.0,<1H OCEAN
2526,16171,-122.5,37.79,52.0,8.0,1.0,13.0,1.0,15.0001,450545.82,NEAR BAY
2527,12406,-116.29,33.74,6.0,12991.0,2555.0,4571.0,1926.0,4.7195,217943.02,INLAND
2528,16922,-122.33,37.58,27.0,5144.0,1481.0,2518.0,1447.0,3.4836,269940.01,NEAR OCEAN
2529,4733,-118.36,34.05,50.0,3518.0,812.0,1724.0,758.0,3.0833,405969.29,<1H OCEAN
2530,6348,-117.75,34.06,52.0,24.0,6.0,46.0,7.0,1.625,155519.01,INLAND
2531,17148,-122.2,37.43,38.0,3626.0,528.0,1350.0,532.0,7.3681,463742.47,NEAR OCEAN
2532,13226,-117.68,34.01,20.0,7326.0,1555.0,5718.0,1538.0,3.2073,151624.0,INLAND
2533,5194,-118.26,33.92,40.0,1076.0,244.0,705.0,255.0,1.7986,104605.0,<1H OCEAN
2534,15303,-117.36,33.17,24.0,2046.0,442.0,812.0,367.0,2.3182,208840.0,NEAR OCEAN
2535,15828,-122.43,37.75,52.0,2700.0,595.0,1181.0,575.0,3.575,460498.4,NEAR BAY
2536,1134,-121.63,39.75,37.0,1296.0,296.0,569.0,257.0,1.8616,70551.0,INLAND
2537,14651,-117.15,32.81,34.0,1629.0,318.0,900.0,282.0,3.1458,201580.01,NEAR OCEAN
2538,13223,-117.67,34.03,20.0,8561.0,1411.0,4861.0,1450.0,4.7056,184117.0,INLAND
2539,12107,-117.32,33.99,27.0,5464.0,850.0,2400.0,836.0,4.711,149203.0,INLAND
2540,4310,-118.32,34.09,30.0,1871.0,766.0,2595.0,819.0,2.0044,224898.0,<1H OCEAN
2541,3655,-118.43,34.22,36.0,1372.0,295.0,774.0,306.0,3.6618,199904.0,<1H OCEAN
2542,16820,-122.47,37.65,27.0,8103.0,1655.0,5023.0,1605.0,4.6452,305629.06,NEAR OCEAN
2543,7479,-118.22,33.93,39.0,1921.0,483.0,2286.0,470.0,3.0167,137635.0,<1H OCEAN
2544,3753,-118.39,34.17,40.0,1696.0,372.0,835.0,385.0,3.6563,232403.0,<1H OCEAN
2545,8177,-118.09,33.8,36.0,1724.0,322.0,838.0,328.0,4.4831,219860.0,<1H OCEAN
2546,11640,-118.06,33.83,21.0,3941.0,655.0,1897.0,670.0,4.88,235044.0,<1H OCEAN
2547,731,-122.13,37.68,44.0,2147.0,399.0,1175.0,401.0,4.1974,207040.0,NEAR BAY
2548,1821,-122.29,37.92,35.0,583.0,88.0,235.0,84.0,5.943,325741.03,NEAR BAY
2549,6011,-117.77,34.06,27.0,2178.0,629.0,2379.0,591.0,1.9766,110697.0,INLAND
2550,12090,-117.3,33.85,15.0,3991.0,751.0,2317.0,657.0,2.9542,113475.0,INLAND
2551,3620,-118.45,34.25,21.0,2143.0,565.0,1803.0,497.0,3.9833,192227.01,<1H OCEAN
2552,14704,-117.07,32.81,15.0,2000.0,402.0,778.0,369.0,4.3594,170184.0,<1H OCEAN
2553,11332,-117.96,33.75,25.0,1323.0,208.0,852.0,229.0,4.6167,211336.0,<1H OCEAN
2554,16985,-122.29,37.56,12.0,6474.0,1467.0,2516.0,1390.0,5.0353,301247.08,NEAR BAY
2555,18528,-122.04,36.96,44.0,1294.0,269.0,645.0,259.0,3.2437,229625.0,NEAR OCEAN
2556,10909,-117.86,33.74,32.0,691.0,151.0,926.0,148.0,4.125,171062.0,<1H OCEAN
2557,9000,-118.34,34.0,49.0,2465.0,372.0,1018.0,359.0,4.0,280891.1,<1H OCEAN
2558,14776,-117.08,32.58,22.0,2128.0,477.0,1420.0,450.0,3.2687,138017.0,NEAR OCEAN
2559,11554,-117.99,33.74,26.0,4065.0,741.0,1960.0,739.0,4.506,209769.0,<1H OCEAN
2560,1239,-120.27,38.31,13.0,3297.0,662.0,267.0,97.0,3.075,120246.0,INLAND
2561,20639,-121.24,39.37,16.0,2785.0,616.0,1387.0,530.0,2.3886,87221.0,INLAND
2562,17065,-122.22,37.48,47.0,2570.0,783.0,3107.0,724.0,2.8058,262593.02,NEAR OCEAN
2563,14628,-117.18,32.76,17.0,711.0,254.0,327.0,227.0,2.6493,171844.02,NEAR OCEAN
2564,101,-122.25,37.81,28.0,5806.0,1603.0,2563.0,1497.0,3.2177,278693.06,NEAR BAY
2565,17045,-122.27,37.48,26.0,3542.0,507.0,1392.0,524.0,8.5184,440196.33,NEAR OCEAN
2566,16644,-120.62,35.28,28.0,3952.0,592.0,1469.0,571.0,6.3144,405051.29,NEAR OCEAN
2567,13877,-117.31,34.43,16.0,5130.0,1172.0,3126.0,1046.0,1.6784,85589.0,INLAND
2568,20425,-118.75,34.17,18.0,6217.0,858.0,2703.0,834.0,6.8075,397734.12,NEAR OCEAN
2569,543,-122.28,37.78,50.0,1487.0,306.0,730.0,327.0,2.5139,128129.0,NEAR BAY
2570,12375,-116.38,33.74,7.0,17579.0,3479.0,3581.0,1820.0,4.084,212555.01,INLAND
2571,12268,-116.86,33.73,13.0,2604.0,443.0,978.0,417.0,2.933,126210.0,INLAND
2572,15865,-122.4,37.76,52.0,1185.0,246.0,480.0,253.0,4.4074,489295.89,NEAR BAY
2573,4929,-118.24,33.99,41.0,1425.0,372.0,1803.0,353.0,1.6731,122765.0,<1H OCEAN
2574,5819,-118.25,34.13,36.0,2946.0,1025.0,2542.0,912.0,2.2244,245354.0,<1H OCEAN
2575,6945,-118.09,33.99,35.0,2787.0,639.0,1923.0,614.0,3.5757,227281.0,<1H OCEAN
2576,10245,-117.86,33.9,25.0,3205.0,409.0,1291.0,408.0,7.2478,336528.03,<1H OCEAN
2577,10510,-117.69,33.54,20.0,1767.0,280.0,801.0,284.0,6.5394,301229.08,<1H OCEAN
2578,12721,-121.37,38.58,37.0,2839.0,390.0,1006.0,400.0,7.3343,339920.04,INLAND
2579,12161,-117.18,33.78,7.0,1697.0,424.0,808.0,354.0,1.3417,132603.0,INLAND
2580,8185,-118.1,33.79,35.0,2370.0,379.0,996.0,380.0,5.7368,304989.01,<1H OCEAN
2581,6857,-118.16,34.06,27.0,1675.0,274.0,785.0,275.0,5.828,316395.02,<1H OCEAN
2582,12360,-116.53,33.88,5.0,4423.0,763.0,1906.0,667.0,4.6855,176861.0,INLAND
2583,11352,-117.92,33.75,23.0,893.0,223.0,1149.0,216.0,2.6442,172823.0,<1H OCEAN
2584,3183,-119.77,36.3,24.0,2202.0,471.0,1052.0,439.0,2.1038,78112.0,INLAND
2585,12224,-116.95,33.68,11.0,1183.0,178.0,543.0,147.0,4.4792,196834.01,INLAND
2586,20158,-119.14,34.49,17.0,321.0,44.0,92.0,39.0,7.75,378044.2,<1H OCEAN
2587,14592,-117.17,32.82,21.0,2869.0,596.0,1471.0,577.0,3.0375,209121.01,NEAR OCEAN
2588,13023,-121.23,38.67,27.0,5266.0,971.0,2432.0,948.0,3.8954,164604.0,INLAND
2589,10314,-117.82,33.85,21.0,2603.0,404.0,1350.0,390.0,6.057,287313.0,<1H OCEAN
2590,7205,-118.19,34.02,34.0,1478.0,369.0,1735.0,348.0,1.8875,144931.0,<1H OCEAN
2591,532,-122.27,37.78,52.0,1408.0,280.0,718.0,265.0,2.6806,154194.0,NEAR BAY
2592,16776,-122.47,37.69,35.0,1720.0,421.0,1452.0,425.0,3.5909,296494.0,NEAR OCEAN
2593,11373,-117.97,33.68,23.0,1722.0,316.0,865.0,309.0,4.6452,239522.0,<1H OCEAN
2594,13167,-121.37,36.83,14.0,3658.0,612.0,1951.0,600.0,4.76,240063.0,INLAND
2595,2848,-118.96,35.4,27.0,2473.0,400.0,1271.0,427.0,3.5524,85944.0,INLAND
2596,19010,-122.0,38.35,34.0,1084.0,187.0,561.0,198.0,4.2115,173820.0,INLAND
2597,6186,-117.9,34.1,31.0,3007.0,653.0,1766.0,616.0,3.7083,167373.01,<1H OCEAN
2598,6775,-118.15,34.12,52.0,1518.0,344.0,725.0,296.0,3.4018,223979.0,<1H OCEAN
2599,163,-122.25,37.81,46.0,3232.0,835.0,1373.0,747.0,3.225,227824.0,NEAR BAY
2600,3936,-118.57,34.22,17.0,3262.0,753.0,1879.0,708.0,4.1359,216418.0,<1H OCEAN
2601,9231,-120.08,37.06,18.0,402.0,76.0,213.0,71.0,1.9063,98154.99,INLAND
2602,8061,-118.2,33.84,35.0,3405.0,779.0,1953.0,671.0,2.7813,178186.0,NEAR OCEAN
2603,19386,-120.85,37.77,37.0,1738.0,403.0,936.0,366.0,2.4717,99090.0,INLAND
2604,5583,-118.3,33.82,26.0,2080.0,560.0,2096.0,506.0,2.8106,214119.0,<1H OCEAN
2605,4252,-118.36,34.1,52.0,1096.0,247.0,423.0,230.0,3.0179,366780.06,<1H OCEAN
2606,12213,-117.18,33.51,13.0,270.0,42.0,120.0,42.0,6.993,379357.11,<1H OCEAN
2607,7269,-118.22,33.98,15.0,1011.0,274.0,899.0,219.0,2.7045,128992.0,<1H OCEAN
2608,4841,-118.29,34.03,38.0,1501.0,437.0,1777.0,441.0,2.0848,210048.0,<1H OCEAN
2609,19742,-122.72,40.17,16.0,396.0,78.0,188.0,72.0,1.3889,70365.98,INLAND
2610,333,-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2.4776,113829.0,NEAR BAY
2611,13436,-117.44,34.09,24.0,3477.0,831.0,2541.0,753.0,2.3682,111893.0,INLAND
2612,19888,-119.16,36.28,18.0,2377.0,414.0,1359.0,424.0,4.4,119916.0,INLAND
2613,12152,-117.27,33.68,8.0,26322.0,4072.0,9360.0,3361.0,5.3238,263716.02,<1H OCEAN
2614,14867,-117.09,32.64,20.0,1999.0,651.0,1302.0,592.0,1.6321,106294.0,NEAR OCEAN
2615,2193,-119.99,36.8,45.0,1270.0,242.0,598.0,214.0,3.2813,111935.0,INLAND
2616,6162,-117.94,34.08,34.0,1970.0,476.0,1269.0,406.0,4.064,166316.0,<1H OCEAN
2617,10256,-117.87,33.88,28.0,2612.0,602.0,1682.0,563.0,3.6417,192067.0,<1H OCEAN
2618,16237,-121.29,37.98,49.0,2501.0,565.0,1171.0,550.0,2.5043,99923.0,INLAND
2619,4854,-118.31,34.03,34.0,2041.0,517.0,1479.0,495.0,2.1173,205650.0,<1H OCEAN
2620,8208,-118.17,33.79,32.0,2171.0,672.0,3002.0,648.0,2.375,155768.0,NEAR OCEAN
2621,14506,-117.22,32.87,5.0,3511.0,1008.0,1599.0,918.0,3.8542,237708.0,NEAR OCEAN
2622,1662,-121.93,37.93,16.0,2876.0,391.0,1089.0,377.0,6.299,240413.0,INLAND
2623,8670,-118.37,33.82,32.0,2815.0,607.0,1338.0,609.0,4.5687,398269.15,<1H OCEAN
2624,2297,-119.76,36.81,19.0,4643.0,1429.0,4638.0,1335.0,1.2716,67592.0,INLAND
2625,4166,-118.2,34.11,37.0,2040.0,611.0,1698.0,545.0,1.9355,204959.0,<1H OCEAN
2626,10815,-117.95,33.63,27.0,891.0,183.0,513.0,171.0,6.0,308634.16,<1H OCEAN
2627,9094,-118.29,34.65,18.0,6893.0,1372.0,2837.0,1221.0,3.3173,140753.0,INLAND
2628,2920,-119.02,35.37,44.0,2687.0,620.0,1521.0,549.0,1.7213,55931.0,INLAND
2629,20315,-119.16,34.12,17.0,224.0,70.0,147.0,71.0,3.6167,266735.07,NEAR OCEAN
2630,17480,-119.86,34.38,26.0,1626.0,375.0,1580.0,359.0,2.1471,207969.0,NEAR OCEAN
2631,13260,-117.67,34.1,28.0,1263.0,248.0,601.0,219.0,3.875,162227.0,INLAND
2632,7073,-118.02,33.95,35.0,2085.0,400.0,1112.0,391.0,3.4886,183442.0,<1H OCEAN
2633,19873,-119.3,36.34,45.0,3723.0,831.0,2256.0,770.0,1.8299,62063.0,INLAND
